id_factura,fecha_emision,hora_emision,cantidad,precio_unitario,metodo_pago,subtotal,iva,id_cliente,id_vendedor,id_carro,total,estado
3008,2014-06-14,00:00:00,1,172431016,Crédito,156800536,0.19,254,30,122,186592637.84,Pagada
3009,2017-05-10,00:00:00,1,363108940,Crédito,285780955,0.19,313,29,43,340079336.45,Pagada
3010,2012-01-09,00:00:00,1,230356642,Crédito,264147717,0.19,273,9,29,314335783.22999996,Cancelada
3011,2019-01-12,00:00:00,1,391914029,Contado,315624846,0.19,253,37,3,375593566.74,Pagada
3012,2023-06-05,00:00:00,1,512951021,Transferencia,333309061,0.19,197,28,133,396637782.59,Cancelada
3013,2022-06-18,00:00:00,1,125324651,Contado,460855972,0.19,278,26,79,548418606.68,Pagada
3014,2013-06-27,00:00:00,1,330746768,Contado,168762453,0.19,77,44,86,200827319.07,Pendiente
3015,2008-08-21,00:00:00,1,92394484,Transferencia,294404606,0.19,439,21,11,350341481.14,Cancelada
3016,2010-09-04,00:00:00,1,312835570,Contado,324649352,0.19,320,27,117,386332728.88,Pendiente
3017,2025-02-24,00:00:00,1,486592738,Crédito,245750566,0.19,295,13,99,292443173.53999996,Pagada
3018,2014-03-20,00:00:00,1,288850118,Transferencia,126939325,0.19,469,13,6,151057796.75,Pagada
3019,2019-01-22,00:00:00,1,205190196,Contado,162647251,0.19,224,30,75,193550228.69,Pagada
3020,2009-06-30,00:00:00,1,164345849,Transferencia,47376678,0.19,259,1,61,56378246.82,Pagada
3021,2021-06-07,00:00:00,1,185466977,Crédito,249623607,0.19,255,8,94,297052092.33,Pendiente
3022,2024-09-20,00:00:00,1,360711708,Transferencia,357215449,0.19,368,18,106,425086384.31,Pagada
3023,2016-02-11,00:00:00,1,296162991,Transferencia,282830304,0.19,433,4,110,336568061.76,Cancelada
3024,2021-01-12,00:00:00,1,154502631,Crédito,339584100,0.19,79,42,9,404105079.0,Cancelada
3025,2018-10-11,00:00:00,1,329528314,Contado,78024565,0.19,429,3,87,92849232.35,Pagada
3026,2020-09-07,00:00:00,1,336206761,Crédito,275748206,0.19,428,49,10,328140365.14,Pagada
3027,2017-10-12,00:00:00,1,342158763,Crédito,254705054,0.19,67,41,59,303099014.26,Cancelada
3028,2013-10-13,00:00:00,1,145593186,Contado,227707138,0.19,164,45,64,270971494.21999997,Pagada
3029,2022-01-31,00:00:00,1,54822142,Crédito,188116820,0.19,265,23,114,223859015.79999998,Cancelada
3030,2023-05-20,00:00:00,1,172431016,Crédito,84126426,0.19,296,10,69,100110446.94,Pagada
3031,2018-09-04,00:00:00,1,377668818,Transferencia,95015558,0.19,101,29,109,113068514.02,Pagada
3032,2023-07-28,00:00:00,1,317698399,Transferencia,117229863,0.19,253,35,131,139503536.97,Pendiente
3033,2010-09-06,00:00:00,1,406577928,Crédito,85990347,0.19,384,5,63,102328512.92999999,Cancelada
3034,2016-05-15,00:00:00,1,352784145,Contado,213990212,0.19,20,2,55,254648352.28,Pagada
3035,2019-06-30,00:00:00,1,81504504,Transferencia,428088690,0.19,405,24,7,509425541.09999996,Pendiente
3036,2024-06-09,00:00:00,1,222888276,Contado,450194544,0.19,330,21,102,535731507.35999995,Cancelada
3037,2020-11-25,00:00:00,1,61438545,Transferencia,49260619,0.19,273,42,124,58620136.61,Pendiente
3038,2008-05-23,00:00:00,1,61438545,Transferencia,42030289,0.19,163,34,113,50016043.91,Pagada
3039,2013-10-27,00:00:00,1,429330858,Contado,474823463,0.19,349,43,55,565039920.97,Cancelada
3040,2011-08-27,00:00:00,1,61438545,Transferencia,57731276,0.19,269,3,6,68700218.44,Pagada
3041,2021-01-16,00:00:00,1,299617790,Contado,168904381,0.19,1,3,104,200996213.39,Pagada
3042,2009-04-24,00:00:00,1,312835570,Crédito,77693020,0.19,205,2,121,92454693.8,Pagada
3043,2011-04-12,00:00:00,1,273232003,Contado,314468701,0.19,330,10,31,374217754.19,Cancelada
3044,2015-03-03,00:00:00,1,299617790,Contado,307345466,0.19,96,31,35,365741104.53999996,Pagada
3045,2018-05-04,00:00:00,1,19305707,Contado,164103827,0.19,350,44,47,195283554.13,Pagada
3046,2023-07-20,00:00:00,1,140064881,Contado,88409224,0.19,321,12,47,105206976.56,Cancelada
3047,2011-01-14,00:00:00,1,420225663,Crédito,440837345,0.19,406,47,108,524596440.54999995,Cancelada
3048,2016-01-06,00:00:00,1,172431016,Contado,71480886,0.19,122,9,106,85062254.34,Cancelada
3049,2011-08-30,00:00:00,1,61684778,Contado,418907501,0.19,189,5,122,498499926.19,Pendiente
3050,2009-03-09,00:00:00,1,227893623,Transferencia,388682284,0.19,27,20,72,462531917.96,Pendiente
3051,2014-02-11,00:00:00,1,303602600,Contado,247238067,0.19,357,12,21,294213299.72999996,Pagada
3052,2016-02-06,00:00:00,1,133371257,Transferencia,130000954,0.19,138,21,5,154701135.26,Pendiente
3053,2017-05-29,00:00:00,1,328833233,Contado,41441219,0.19,453,30,132,49315050.61,Pagada
3054,2022-04-09,00:00:00,1,338759537,Contado,498519238,0.19,16,43,116,593237893.22,Pagada
3055,2015-12-26,00:00:00,1,438513876,Contado,374494225,0.19,340,13,131,445648127.75,Pendiente
3056,2009-02-03,00:00:00,1,407494105,Contado,324173527,0.19,459,8,130,385766497.13,Pendiente
3057,2014-07-02,00:00:00,1,79588311,Transferencia,52147770,0.19,445,28,111,62055846.3,Cancelada
3058,2014-07-17,00:00:00,1,113656013,Contado,25291452,0.19,185,2,85,30096827.88,Cancelada
3059,2019-11-17,00:00:00,1,226927318,Contado,79824621,0.19,387,39,56,94991298.99,Cancelada
3060,2022-05-01,00:00:00,1,329528314,Crédito,201250781,0.19,200,20,129,239488429.39,Pendiente
3061,2009-09-21,00:00:00,1,518570406,Contado,355200735,0.19,196,15,85,422688874.65,Cancelada
3062,2019-07-11,00:00:00,1,326511991,Crédito,406317253,0.19,373,37,12,483517531.07,Pendiente
3063,2012-05-06,00:00:00,1,338759537,Contado,168806553,0.19,318,45,100,200879798.07,Pagada
3064,2025-03-10,00:00:00,1,303602600,Contado,172572326,0.19,170,8,121,205361067.94,Cancelada
3065,2022-01-31,00:00:00,1,91619448,Transferencia,250748539,0.19,352,50,53,298390761.40999997,Cancelada
3066,2012-02-10,00:00:00,1,439152381,Crédito,149214236,0.19,234,14,107,177564940.84,Pendiente
3067,2025-02-24,00:00:00,1,495127528,Contado,143742482,0.19,292,49,53,171053553.57999998,Pendiente
3068,2010-02-13,00:00:00,1,371937718,Contado,138346539,0.19,20,26,78,164632381.41,Cancelada
3069,2021-06-06,00:00:00,1,140064881,Crédito,351953674,0.19,16,34,44,418824872.06,Pendiente
3070,2024-11-17,00:00:00,1,438513876,Transferencia,344088188,0.19,345,41,132,409464943.71999997,Pagada
3071,2011-10-01,00:00:00,1,338759537,Crédito,326347720,0.19,64,45,129,388353786.8,Cancelada
3072,2020-03-12,00:00:00,1,320839135,Crédito,423580126,0.19,86,6,124,504060349.94,Pendiente
3073,2015-03-27,00:00:00,1,338759537,Transferencia,163202679,0.19,144,32,103,194211188.01,Cancelada
3074,2015-02-03,00:00:00,1,118325220,Transferencia,316683347,0.19,461,11,7,376853182.93,Cancelada
3075,2023-05-13,00:00:00,1,227009349,Contado,209811481,0.19,278,3,81,249675662.39,Pagada
3076,2025-12-09,00:00:00,1,410404831,Contado,471383883,0.19,91,13,83,560946820.77,Pagada
3077,2014-10-02,00:00:00,1,473725183,Contado,146896061,0.19,399,8,6,174806312.59,Pagada
3078,2014-02-01,00:00:00,1,304924610,Crédito,101444873,0.19,383,13,78,120719398.86999999,Pendiente
3079,2023-05-17,00:00:00,1,312835570,Contado,32323369,0.19,176,25,36,38464809.11,Pendiente
3080,2023-08-27,00:00:00,1,408800482,Contado,317270927,0.19,437,40,36,377552403.13,Cancelada
3081,2023-06-09,00:00:00,1,475796479,Contado,333597041,0.19,192,23,31,396980478.78999996,Pagada
3082,2016-02-17,00:00:00,1,401069204,Contado,190036568,0.19,138,23,117,226143515.92,Pagada
3083,2010-02-24,00:00:00,1,352423421,Transferencia,429284197,0.19,129,46,16,510848194.42999995,Cancelada
3084,2019-12-26,00:00:00,1,88470798,Transferencia,138043046,0.19,94,10,68,164271224.73999998,Pagada
3085,2021-01-03,00:00:00,1,164203225,Transferencia,112257151,0.19,479,34,109,133586009.69,Pagada
3086,2015-11-20,00:00:00,1,205190196,Crédito,452562424,0.19,269,50,20,538549284.56,Pendiente
3087,2011-03-23,00:00:00,1,462969518,Crédito,462982588,0.19,202,26,103,550949279.72,Cancelada
3088,2008-04-15,00:00:00,1,126749719,Transferencia,225767586,0.19,236,12,114,268663427.34,Cancelada
3089,2011-01-26,00:00:00,1,338759537,Transferencia,129060605,0.19,304,47,8,153582119.95,Pendiente
3090,2019-08-15,00:00:00,1,308990038,Contado,310829025,0.19,202,2,105,369886539.75,Pendiente
3091,2014-04-24,00:00:00,1,416988737,Contado,350871739,0.19,101,39,101,417537369.40999997,Cancelada
3092,2016-05-13,00:00:00,1,320839135,Crédito,29363334,0.19,72,42,53,34942367.46,Pagada
3093,2025-06-19,00:00:00,1,81504504,Crédito,106111831,0.19,181,12,48,126273078.89,Pendiente
3094,2018-11-16,00:00:00,1,302279879,Crédito,68950681,0.19,424,37,16,82051310.39,Pendiente
3095,2017-03-29,00:00:00,1,133371257,Crédito,326682284,0.19,418,47,18,388751917.96,Pendiente
3096,2015-08-19,00:00:00,1,164203225,Contado,417529345,0.19,314,41,103,496859920.54999995,Pendiente
3097,2011-08-28,00:00:00,1,180037678,Transferencia,349709748,0.19,151,32,42,416154600.12,Pendiente
3098,2010-04-19,00:00:00,1,169954312,Contado,164809736,0.19,96,16,4,196123585.84,Cancelada
3099,2012-11-19,00:00:00,1,222888276,Transferencia,454624026,0.19,327,23,122,541002590.9399999,Pendiente
3100,2011-06-20,00:00:00,1,462969518,Transferencia,281057282,0.19,127,9,50,334458165.58,Pagada
3101,2019-04-16,00:00:00,1,146188837,Contado,86874402,0.19,325,47,46,103380538.38,Pendiente
3102,2012-12-16,00:00:00,1,438513876,Crédito,71369774,0.19,488,24,131,84930031.06,Pagada
3103,2012-03-23,00:00:00,1,332161682,Transferencia,152173834,0.19,69,40,21,181086862.45999998,Cancelada
3104,2025-10-31,00:00:00,1,303883128,Contado,473861151,0.19,350,23,138,563894769.6899999,Pagada
3105,2020-07-12,00:00:00,1,160850524,Transferencia,238185520,0.19,273,43,41,283440768.8,Cancelada
3106,2021-10-04,00:00:00,1,229239675,Transferencia,138634238,0.19,379,44,126,164974743.22,Pendiente
3107,2023-06-20,00:00:00,1,406577928,Contado,149935917,0.19,295,14,31,178423741.23,Pendiente
3108,2019-10-16,00:00:00,1,154502631,Crédito,266695734,0.19,434,16,40,317367923.46,Pagada
3109,2019-12-07,00:00:00,1,169954312,Contado,347280378,0.19,138,10,108,413263649.82,Cancelada
3110,2023-12-25,00:00:00,1,125980420,Transferencia,108928668,0.19,405,11,83,129625114.91999999,Cancelada
3111,2020-05-11,00:00:00,1,326511991,Transferencia,498827208,0.19,201,10,53,593604377.52,Cancelada
3112,2023-10-01,00:00:00,1,161590838,Contado,113170247,0.19,426,41,60,134672593.93,Pagada
3113,2024-12-17,00:00:00,1,303602600,Crédito,138295004,0.19,444,45,119,164571054.76,Pagada
3114,2025-12-31,00:00:00,1,185481848,Crédito,170039681,0.19,114,50,24,202347220.39,Cancelada
3115,2010-07-22,00:00:00,1,248783370,Crédito,77652908,0.19,444,29,118,92406960.52,Pendiente
3116,2017-05-11,00:00:00,1,132040572,Transferencia,21701001,0.19,482,15,2,25824191.189999998,Pendiente
3117,2018-04-30,00:00:00,1,326511991,Contado,148189064,0.19,100,45,137,176344986.16,Pendiente
3118,2009-09-17,00:00:00,1,379016286,Contado,380327139,0.19,280,40,109,452589295.40999997,Pendiente
3119,2010-08-12,00:00:00,1,303602600,Transferencia,185621583,0.19,492,13,79,220889683.76999998,Cancelada
3120,2010-12-11,00:00:00,1,407494105,Contado,253642614,0.19,462,34,68,301834710.65999997,Pendiente
3121,2008-05-22,00:00:00,1,363108940,Contado,331190551,0.19,473,39,44,394116755.69,Pendiente
3122,2018-10-03,00:00:00,1,164345849,Contado,482189618,0.19,294,39,104,573805645.42,Pagada
3123,2015-10-23,00:00:00,1,257467980,Crédito,341970252,0.19,479,12,75,406944599.88,Pendiente
3124,2014-12-27,00:00:00,1,240166457,Contado,476119914,0.19,53,1,41,566582697.66,Pagada
3125,2023-07-02,00:00:00,1,205190196,Crédito,227609749,0.19,175,19,8,270855601.31,Cancelada
3126,2016-02-18,00:00:00,1,200848895,Transferencia,259533121,0.19,208,24,53,308844413.99,Pendiente
3127,2011-02-12,00:00:00,1,205190196,Crédito,134561710,0.19,85,31,138,160128434.9,Cancelada
3128,2017-11-29,00:00:00,1,464054939,Contado,144651081,0.19,134,45,61,172134786.39,Pendiente
3129,2021-05-27,00:00:00,1,226927318,Transferencia,73883912,0.19,41,45,23,87921855.28,Pagada
3130,2019-09-25,00:00:00,1,228565480,Contado,474881172,0.19,351,15,61,565108594.68,Pagada
3131,2025-02-15,00:00:00,1,41908184,Crédito,64021876,0.19,349,23,84,76186032.44,Pagada
3132,2015-09-03,00:00:00,1,462969518,Crédito,239330349,0.19,469,15,78,284803115.31,Cancelada
3133,2011-11-11,00:00:00,1,180037678,Transferencia,402480266,0.19,168,9,5,478951516.53999996,Pagada
3134,2023-12-03,00:00:00,1,145593186,Contado,258442127,0.19,96,15,29,307546131.13,Cancelada
3135,2014-10-31,00:00:00,1,228565480,Transferencia,257580174,0.19,273,28,73,306520407.06,Pagada
3136,2008-08-23,00:00:00,1,222888276,Crédito,100737616,0.19,390,28,92,119877763.03999999,Cancelada
3137,2024-09-11,00:00:00,1,289577866,Transferencia,416835859,0.19,173,6,108,496034672.21,Cancelada
3138,2010-08-29,00:00:00,1,41908184,Crédito,496804941,0.19,370,33,116,591197879.79,Pendiente
3139,2012-12-26,00:00:00,1,185481848,Contado,226413721,0.19,478,23,7,269432327.99,Pendiente
3140,2010-11-20,00:00:00,1,30861158,Crédito,476655085,0.19,248,3,98,567219551.15,Cancelada
3141,2023-07-28,00:00:00,1,512951021,Contado,350204022,0.19,92,31,46,416742786.18,Pagada
3142,2011-03-12,00:00:00,1,281535042,Transferencia,423025871,0.19,468,26,17,503400786.48999995,Pendiente
3143,2023-06-07,00:00:00,1,159178619,Transferencia,224098261,0.19,484,6,88,266676930.58999997,Cancelada
3144,2013-01-30,00:00:00,1,425275058,Transferencia,32362305,0.19,176,4,138,38511142.949999996,Pagada
3145,2014-11-23,00:00:00,1,368797572,Contado,310589231,0.19,200,36,113,369601184.89,Cancelada
3146,2010-10-23,00:00:00,1,247393456,Transferencia,430736227,0.19,86,30,49,512576110.13,Cancelada
3147,2012-09-15,00:00:00,1,379016286,Transferencia,165880336,0.19,496,3,1,197397599.84,Pagada
3148,2010-12-02,00:00:00,1,113656013,Contado,130127665,0.19,295,33,95,154851921.35,Pagada
3149,2009-10-05,00:00:00,1,486592738,Transferencia,493416155,0.19,88,12,67,587165224.4499999,Pagada
3150,2017-07-12,00:00:00,1,486592738,Crédito,381481176,0.19,207,25,136,453962599.44,Pagada
3151,2023-06-30,00:00:00,1,229239675,Crédito,283882698,0.19,485,39,42,337820410.62,Pagada
3152,2025-02-10,00:00:00,1,229239675,Crédito,254424839,0.19,302,32,70,302765558.40999997,Cancelada
3153,2025-08-01,00:00:00,1,302279879,Transferencia,443906698,0.19,114,8,60,528248970.62,Pagada
3154,2010-07-04,00:00:00,1,257467980,Transferencia,489840815,0.19,445,49,132,582910569.85,Pendiente
3155,2009-09-28,00:00:00,1,249260601,Transferencia,301285665,0.19,356,33,72,358529941.34999996,Pendiente
3156,2008-06-03,00:00:00,1,407494105,Contado,203764866,0.19,114,11,63,242480190.54,Cancelada
3157,2025-05-17,00:00:00,1,304924610,Contado,192915393,0.19,176,13,14,229569317.67,Cancelada
3158,2018-11-11,00:00:00,1,132040572,Contado,31121714,0.19,272,25,38,37034839.66,Cancelada
3159,2024-12-26,00:00:00,1,302279879,Transferencia,287915845,0.19,312,3,20,342619855.55,Pendiente
3160,2017-09-02,00:00:00,1,92394484,Crédito,292493841,0.19,401,7,120,348067670.78999996,Pagada
3161,2008-12-14,00:00:00,1,304924610,Crédito,350518044,0.19,352,1,138,417116472.35999995,Pendiente
3162,2012-05-27,00:00:00,1,303883128,Contado,228252585,0.19,190,32,29,271620576.15,Cancelada
3163,2010-06-02,00:00:00,1,160850524,Contado,470015375,0.19,53,8,107,559318296.25,Pendiente
3164,2008-09-25,00:00:00,1,439152381,Crédito,257398664,0.19,115,10,121,306304410.15999997,Cancelada
3165,2025-10-14,00:00:00,1,408770151,Contado,345641166,0.19,441,26,129,411312987.53999996,Pendiente
3166,2022-10-18,00:00:00,1,160850524,Contado,130310640,0.19,482,7,2,155069661.6,Pagada
3167,2019-07-08,00:00:00,1,408770151,Contado,220231940,0.19,259,23,99,262076008.6,Pendiente
3168,2021-04-21,00:00:00,1,392216717,Crédito,97586295,0.19,55,42,97,116127691.05,Pagada
3169,2009-04-30,00:00:00,1,123615328,Transferencia,397665273,0.19,287,36,70,473221674.87,Pagada
3170,2018-07-09,00:00:00,1,336206761,Transferencia,61530697,0.19,364,15,57,73221529.42999999,Pagada
3171,2010-09-01,00:00:00,1,123615328,Contado,342634476,0.19,201,36,30,407735026.44,Pagada
3172,2013-09-03,00:00:00,1,281535042,Contado,469328604,0.19,190,44,88,558501038.76,Cancelada
3173,2008-12-20,00:00:00,1,486592738,Transferencia,395234567,0.19,188,36,136,470329134.72999996,Pendiente
3174,2009-06-26,00:00:00,1,336206761,Transferencia,386832321,0.19,14,41,14,460330461.98999995,Pagada
3175,2014-10-07,00:00:00,1,379016286,Crédito,222756961,0.19,488,12,27,265080783.58999997,Cancelada
3176,2022-12-21,00:00:00,1,392216717,Crédito,110399210,0.19,331,46,98,131375059.89999999,Pendiente
3177,2008-03-25,00:00:00,1,320486948,Crédito,443091834,0.19,251,6,65,527279282.46,Cancelada
3178,2024-12-03,00:00:00,1,368797572,Transferencia,236899239,0.19,266,32,37,281910094.40999997,Pagada
3179,2010-03-01,00:00:00,1,91619448,Contado,131202561,0.19,135,43,131,156131047.59,Pagada
3180,2025-07-19,00:00:00,1,342158763,Contado,136999399,0.19,490,41,24,163029284.81,Pagada
3181,2010-10-11,00:00:00,1,462969518,Contado,188691167,0.19,198,28,85,224542488.73,Pendiente
3182,2021-06-30,00:00:00,1,338759537,Contado,209657965,0.19,487,46,1,249492978.35,Cancelada
3183,2012-08-09,00:00:00,1,317698399,Crédito,237487634,0.19,436,49,52,282610284.46,Cancelada
3184,2021-03-06,00:00:00,1,113656013,Transferencia,167178741,0.19,287,17,115,198942701.79,Cancelada
3185,2012-06-26,00:00:00,1,439152381,Crédito,153555046,0.19,167,35,12,182730504.73999998,Pendiente
3186,2012-02-22,00:00:00,1,407494105,Transferencia,403827154,0.19,9,17,30,480554313.26,Cancelada
3187,2023-01-15,00:00:00,1,169954312,Contado,176056999,0.19,313,50,122,209507828.81,Cancelada
3188,2015-11-19,00:00:00,1,518570406,Crédito,143961066,0.19,165,26,14,171313668.54,Pendiente
3189,2008-08-27,00:00:00,1,247393456,Transferencia,223712477,0.19,388,31,40,266217847.63,Pendiente
3190,2010-01-13,00:00:00,1,222888276,Contado,342356426,0.19,250,13,106,407404146.94,Pagada
3191,2011-04-07,00:00:00,1,352784145,Crédito,491228010,0.19,396,21,77,584561331.9,Pendiente
3192,2024-09-25,00:00:00,1,486592738,Transferencia,272175258,0.19,349,29,11,323888557.02,Pagada
3193,2014-03-22,00:00:00,1,19305707,Contado,33033067,0.19,148,49,115,39309349.73,Pagada
3194,2021-01-01,00:00:00,1,363562713,Transferencia,388557677,0.19,423,17,13,462383635.63,Pendiente
3195,2015-10-20,00:00:00,1,92394484,Contado,322424279,0.19,134,9,53,383684892.01,Pagada
3196,2015-11-25,00:00:00,1,317698399,Contado,151035638,0.19,115,10,8,179732409.22,Cancelada
3197,2011-08-08,00:00:00,1,288850118,Transferencia,366537962,0.19,4,14,132,436180174.78,Pendiente
3198,2019-03-25,00:00:00,1,408770151,Contado,394510902,0.19,100,14,9,469467973.38,Pagada
3199,2025-07-06,00:00:00,1,78565715,Transferencia,54732841,0.19,157,45,133,65132080.79,Pagada
3200,2024-05-04,00:00:00,1,164345849,Crédito,262797617,0.19,322,10,17,312729164.22999996,Pagada
3201,2021-09-30,00:00:00,1,425275058,Transferencia,402826360,0.19,320,10,117,479363368.4,Pagada
3202,2013-06-04,00:00:00,1,187740075,Crédito,449550761,0.19,62,11,41,534965405.59,Cancelada
3203,2019-04-29,00:00:00,1,52029386,Transferencia,31746366,0.19,450,46,103,37778175.54,Pagada
3204,2020-10-15,00:00:00,1,363562713,Crédito,228772924,0.19,346,33,39,272239779.56,Pendiente
3205,2009-07-13,00:00:00,1,187740075,Transferencia,326905755,0.19,458,2,136,389017848.45,Pendiente
3206,2010-03-22,00:00:00,1,91619448,Crédito,205319330,0.19,263,41,43,244330002.7,Pagada
3207,2020-12-19,00:00:00,1,185481848,Transferencia,213016139,0.19,423,7,107,253489205.41,Cancelada
3208,2025-02-12,00:00:00,1,308657670,Crédito,224532213,0.19,296,49,45,267193333.47,Cancelada
3209,2008-04-24,00:00:00,1,329528314,Transferencia,31002696,0.19,39,39,76,36893208.239999995,Cancelada
3210,2019-11-11,00:00:00,1,92394484,Crédito,283580785,0.19,475,19,77,337461134.15,Cancelada
3211,2012-11-12,00:00:00,1,44470638,Transferencia,254232402,0.19,427,17,135,302536558.38,Pagada
3212,2024-01-20,00:00:00,1,303602600,Contado,408790367,0.19,58,10,84,486460536.72999996,Pagada
3213,2012-04-18,00:00:00,1,249260601,Transferencia,259083411,0.19,468,23,8,308309259.09,Cancelada
3214,2014-04-27,00:00:00,1,348439940,Transferencia,247707257,0.19,247,36,5,294771635.83,Cancelada
3215,2011-11-08,00:00:00,1,140064881,Crédito,68028959,0.19,307,43,118,80954461.21,Pagada
3216,2024-11-28,00:00:00,1,52029386,Crédito,254807123,0.19,248,48,38,303220476.37,Pagada
3217,2020-01-18,00:00:00,1,305748644,Transferencia,156862209,0.19,85,37,133,186666028.70999998,Pagada
3218,2008-02-05,00:00:00,1,191506783,Contado,206954585,0.19,25,10,130,246275956.14999998,Pendiente
3219,2024-04-08,00:00:00,1,305748644,Contado,142705519,0.19,102,46,87,169819567.60999998,Pendiente
3220,2010-03-19,00:00:00,1,320839135,Contado,164483581,0.19,268,43,48,195735461.39,Pendiente
3221,2012-10-19,00:00:00,1,302279879,Contado,216814056,0.19,427,44,120,258008726.64,Cancelada
3222,2019-04-23,00:00:00,1,200848895,Transferencia,159510786,0.19,361,41,71,189817835.34,Cancelada
3223,2023-11-15,00:00:00,1,406577928,Crédito,276909242,0.19,171,12,23,329521997.97999996,Cancelada
3224,2018-08-24,00:00:00,1,371022414,Transferencia,104878324,0.19,298,12,20,124805205.55999999,Cancelada
3225,2016-03-21,00:00:00,1,352423421,Contado,110485115,0.19,121,47,108,131477286.85,Pendiente
3226,2023-08-29,00:00:00,1,303602600,Crédito,137648158,0.19,138,23,1,163801308.01999998,Pendiente
3227,2021-03-21,00:00:00,1,44470638,Crédito,478298212,0.19,407,26,109,569174872.28,Cancelada
3228,2012-02-25,00:00:00,1,54822142,Transferencia,334335011,0.19,20,4,29,397858663.09,Pagada
3229,2017-11-10,00:00:00,1,160850524,Transferencia,366286543,0.19,45,25,99,435880986.16999996,Pagada
3230,2023-02-08,00:00:00,1,101500954,Contado,297653419,0.19,430,12,29,354207568.60999995,Pendiente
3231,2010-05-29,00:00:00,1,392216717,Contado,341642167,0.19,187,40,44,406554178.72999996,Cancelada
3232,2012-01-21,00:00:00,1,200848895,Transferencia,305044393,0.19,108,22,121,363002827.66999996,Cancelada
3233,2015-12-16,00:00:00,1,288850118,Transferencia,454941757,0.19,202,14,104,541380690.8299999,Pendiente
3234,2016-07-06,00:00:00,1,52991391,Transferencia,125072200,0.19,158,24,101,148835918.0,Pagada
3235,2017-07-06,00:00:00,1,305748644,Contado,474140475,0.19,46,42,34,564227165.25,Pendiente
3236,2012-10-21,00:00:00,1,308990038,Crédito,39484818,0.19,167,4,4,46986933.419999994,Cancelada
3237,2019-07-14,00:00:00,1,54822142,Contado,224786232,0.19,151,25,9,267495616.07999998,Cancelada
3238,2013-02-07,00:00:00,1,161590838,Transferencia,215728018,0.19,233,16,136,256716341.42,Pagada
3239,2017-02-20,00:00:00,1,211082584,Contado,45758274,0.19,56,41,35,54452346.059999995,Cancelada
3240,2010-07-13,00:00:00,1,81504504,Crédito,428403200,0.19,168,47,5,509799808.0,Pendiente
3241,2025-01-28,00:00:00,1,81504504,Transferencia,142718054,0.19,424,31,62,169834484.26,Pendiente
3242,2015-01-18,00:00:00,1,308657670,Contado,68303616,0.19,168,16,31,81281303.03999999,Pendiente
3243,2010-10-09,00:00:00,1,160850524,Crédito,399623861,0.19,104,5,117,475552394.59,Cancelada
3244,2018-06-13,00:00:00,1,154502631,Crédito,105230228,0.19,55,42,15,125223971.32,Pagada
3245,2010-06-22,00:00:00,1,329528314,Crédito,69594407,0.19,111,8,45,82817344.33,Pendiente
3246,2019-08-28,00:00:00,1,292689425,Contado,350417178,0.19,374,35,108,416996441.82,Pagada
3247,2011-01-18,00:00:00,1,88470798,Contado,393293215,0.19,89,4,50,468018925.84999996,Cancelada
3248,2019-02-13,00:00:00,1,439152381,Crédito,316795138,0.19,188,18,68,376986214.21999997,Pagada
3249,2025-02-04,00:00:00,1,308657670,Contado,46878480,0.19,318,26,72,55785391.199999996,Pagada
3250,2016-02-07,00:00:00,1,230356642,Crédito,154427710,0.19,454,44,69,183768974.9,Pagada
3251,2023-10-22,00:00:00,1,113656013,Transferencia,62549899,0.19,110,32,56,74434379.81,Pagada
3252,2014-06-19,00:00:00,1,31145185,Transferencia,301993521,0.19,419,18,84,359372289.99,Pendiente
3253,2020-06-30,00:00:00,1,416988737,Contado,156980105,0.19,215,7,98,186806324.95,Cancelada
3254,2024-03-12,00:00:00,1,52029386,Transferencia,263256658,0.19,244,16,48,313275423.02,Pagada
3255,2008-11-28,00:00:00,1,235111739,Contado,100009519,0.19,373,1,65,119011327.61,Pendiente
3256,2009-11-04,00:00:00,1,164203225,Transferencia,177385217,0.19,434,32,86,211088408.23,Pendiente
3257,2015-05-11,00:00:00,1,191506783,Transferencia,96039192,0.19,487,43,134,114286638.47999999,Pagada
3258,2019-01-27,00:00:00,1,332161682,Crédito,480903814,0.19,269,21,125,572275538.66,Cancelada
3259,2010-08-05,00:00:00,1,296162991,Transferencia,254018687,0.19,50,15,2,302282237.53,Pendiente
3260,2016-08-18,00:00:00,1,145593186,Contado,169525775,0.19,122,36,21,201735672.25,Pendiente
3261,2014-05-12,00:00:00,1,308990038,Transferencia,487619241,0.19,409,20,46,580266896.79,Pendiente
3262,2018-04-01,00:00:00,1,320839135,Transferencia,119868764,0.19,219,50,3,142643829.16,Pagada
3263,2021-06-19,00:00:00,1,401069204,Crédito,142991043,0.19,230,8,76,170159341.17,Pendiente
3264,2024-07-05,00:00:00,1,312835570,Crédito,239829512,0.19,436,42,37,285397119.28,Pendiente
3265,2014-12-30,00:00:00,1,408800482,Crédito,187288089,0.19,163,36,77,222872825.91,Pagada
3266,2023-05-30,00:00:00,1,118325220,Crédito,109458153,0.19,24,21,42,130255202.07,Pendiente
3267,2017-12-15,00:00:00,1,336206761,Contado,299445590,0.19,9,10,96,356340252.09999996,Pagada
3268,2013-01-24,00:00:00,1,268558652,Crédito,55851651,0.19,492,1,56,66463464.69,Pagada
3269,2020-06-03,00:00:00,1,132040572,Crédito,144455070,0.19,318,43,105,171901533.29999998,Pendiente
